feature	importance(chi2)	correlation(pointbiserialr)
eff5p2tri_CTG	17.68307431643039	0.009847527291120711
eff5p2tri_CTT	36.14505893193232	-0.014064769324515029
eff5p2tri_GAA	33.95894673169384	-0.013777817641729608
eff5p2tri_GAC	17.761704248635443	-0.009877552828525631
eff5p2tri_GAG	8.671631064529498	0.006984979546174722
eff5p2tri_GAT	1.3736345443671452	0.0027518157675350883
eff5p2tri_GCA	19.26567547839976	-0.010261238989070843
eff5p2tri_GCC	8.965789295622596	-0.006968844466238014
eff5p2tri_GCG	41.78347237957544	-0.015062230285225537
eff5p2tri_GCT	0.23230707393463	0.001124872133366774
eff5p2tri_GGA	9.598703548405826	-0.007342065031734988
eff5p2tri_GGC	43.430364822073365	-0.015425115414372593
eff5p2tri_GGG	21.855115640726233	-0.010987257020751682
eff5p2tri_GGT	38.58249306301704	0.014514548752680517
eff5p2tri_GTA	41.14032308679167	0.014987213797701928
eff5p2tri_GTC	14.156818865466033	0.008759916234757397
eff5p2tri_GTG	18.692699789564962	-0.010122585587047057
eff5p2tri_GTT	52.66690924997681	0.016932605685543087
eff5p2tri_TAA	4.606723736008048	0.0050198571505853384
eff5p2tri_TAC	21.736440018263895	-0.010933916940005995
eff5p2tri_TAG	0.03991537166572053	0.00046858789626776825
eff5p2tri_TAT	2.700518757789071	0.0038371374643980313
eff5p2tri_TCA	1.6817841407648435	-0.0030337943703624207
eff5p2tri_TCC	47.56826500313628	-0.016080316571817202
eff5p2tri_TCG	19.08386259924225	-0.01020370352440706
eff5p2tri_TCT	0.04028621498957551	0.0004696024501911646
eff5p2tri_TGA	2.353067032552773	0.0035867768721834278
eff5p2tri_TGC	46.45730221729644	-0.015925616894478786
eff5p2tri_TGG	17.283507352713706	0.009796830858578884
eff5p2tri_TGT	46.84656396972524	0.01600421558727019
eff5p2tri_TTA	53.093259903148784	0.017005633667922827
eff5p2tri_TTC	6.682790025858214	-0.006023605131094139
eff5p2tri_TTG	17.33864741089797	0.009758673700207263
eff5p2tri_TTT	75.26871561151269	0.020286352222465776
eff5p3tri_AAA	12.324321642585627	0.008228479113032927
eff5p3tri_AAC	19.70627926337715	-0.010392519820751718
eff5p3tri_AAG	32.281816440836494	0.013439261189465538
eff5p3tri_AAT	38.52883764568124	0.01452274262677142
eff5p3tri_ACA	44.64326559300762	-0.01566164988639437
eff5p3tri_ACC	64.85471794580059	-0.01880982765778655
eff5p3tri_ACG	0.07575197436869478	-0.0006426469487339523
eff5p3tri_ACT	0.0126396083607779	-0.00026404690545472854
eff5p3tri_AGA	2.0120484728826007	0.003356427544845892
eff5p3tri_AGC	1.234458605890078	-0.002595160016302714
eff5p3tri_AGG	41.686255216015496	0.015164645984426723
eff5p3tri_AGT	4.319210692812725	-0.00488954883370294
eff5p3tri_ATA	15.397885044229119	0.009158637405683198
eff5p3tri_ATC	20.397894793471043	-0.010537024776447646
eff5p3tri_ATG	8.849675994340949	0.006974647576796066
eff5p3tri_ATT	35.4487090232054	0.013925923187828199
eff5p3tri_CAA	27.37597838399444	0.01226235760699294
eff5p3tri_CAC	63.998190294719286	-0.01864907234494764
eff5p3tri_CAG	61.28665051829096	-0.018317390088530578
eff5p3tri_CAT	0.6710531149541178	-0.0019129970743224757
eff5p3tri_CCA	31.00485734554791	-0.012995456522590328
eff5p3tri_CCC	66.29442448556772	-0.018973263069440086
eff5p3tri_CCG	43.87698745360299	-0.01543424453998848
eff5p3tri_CCT	23.11809276803577	-0.011199210662490054
eff5p3tri_CGA	77.45526751167756	-0.020589655219792426
eff5p3tri_CGC	19.141714300685944	-0.010170885812993236
eff5p3tri_CGG	5.417784093175881	0.0054569694917688105
eff5p3tri_CGT	1.365080740676198	-0.0027224080449712506
eff5p3tri_CTA	0.04081309736491049	0.0004708254272631203
eff5p3tri_CTC	5.134986268275528	-0.0052889562216302255
eff5p3tri_CTG	8.258070334544723	-0.006716346140140843
eff5p3tri_CTT	4.268125365580521	0.004825300008118242
eff5p3tri_GAA	28.56006883092267	-0.012584012572353795
eff5p3tri_GAC	63.77688364337202	-0.01874373981548451
eff5p3tri_GAG	9.40996217728219	-0.007218622064051578
eff5p3tri_GAT	23.950732329010297	0.01151475867486166
eff5p3tri_GCA	0.18829194824232492	0.0010154328710636348
eff5p3tri_GCC	27.576237034366304	-0.012227796050163674
eff5p3tri_GCG	90.51713300842026	-0.022261192418569758
eff5p3tri_GCT	3.8342613521826734	-0.004582022046700662
eff5p3tri_GGA	0.7641419793927824	0.0020780364258310767
eff5p3tri_GGC	0.10640557527280108	0.0007650082920152817
eff5p3tri_GGG	16.59745066523751	-0.009550488126078688
eff5p3tri_GGT	2.0950632808732306	0.0033845892233868814
eff5p3tri_GTA	0.09514263918940008	-0.000723493870469883
eff5p3tri_GTC	50.54053687456926	-0.016666022407684975
eff5p3tri_GTG	1.0858511245025158	-0.0024388010985638116
eff5p3tri_GTT	58.90385591372663	0.017934323546968126
eff5p3tri_TAA	17.89976308938472	0.009869568153715797
eff5p3tri_TAC	26.75164819835279	0.012054673587124608
eff5p3tri_TAG	79.07141637495002	0.02076327642317979
eff5p3tri_TAT	22.505142864515506	0.011074769265139039
eff5p3tri_TCA	6.626351323794757	0.006021487420516367
eff5p3tri_TCC	6.261540896394144	-0.005828198745660077
eff5p3tri_TCG	21.174856422316726	-0.010729843724021547
eff5p3tri_TCT	15.960418996417637	0.009321184670861012
eff5p3tri_TGA	108.19100440547389	0.02439796407980312
eff5p3tri_TGC	23.150549076152753	-0.011226148897223877
eff5p3tri_TGG	242.64913459896212	0.03659776982967124
eff5p3tri_TGT	0.08499568018569781	0.0006817793126513601
eff5p3tri_TTA	19.136315655857768	-0.010224272927088374
eff5p3tri_TTC	0.09546550212804537	0.0007200862888324749
eff5p3tri_TTG	80.83844775329496	0.021016352030429807
eff5p3tri_TTT	20.899839507123968	0.01067745465641806
eff5p4tri_AAA	0.9873872897775856	0.002327110909577851
eff5p4tri_AAC	11.09360937214913	-0.007818776546511964
eff5p4tri_AAG	18.394872695077684	0.010078705523009148
eff5p4tri_AAT	14.626213187064481	0.008932350650546764
eff5p4tri_ACA	4.3220449059099	-0.004859860900491345
eff5p4tri_ACC	106.51917730627552	-0.024099909966023635
eff5p4tri_ACG	11.166954667964257	0.007801769787904447
eff5p4tri_ACT	58.0620887160518	-0.01784943501994877
eff5p4tri_AGA	51.05079034770395	-0.016935663403953128
eff5p4tri_AGC	12.845650554119619	0.008372951505418752
eff5p4tri_AGG	140.91369645533828	0.027808183737097807
eff5p4tri_AGT	0.0172217426333178	0.000307661574778909
eff5p4tri_ATA	31.90851777915665	0.013204424097454726
eff5p4tri_ATC	37.976564118806884	-0.014431678977703014
eff5p4tri_ATG	66.3292059454446	0.019098608092406225
eff5p4tri_ATT	69.22181196613379	0.01944973714829258
eff5p4tri_CAA	45.79359505990473	0.01588494046147802
eff5p4tri_CAC	89.8517575014029	-0.022148202544369732
eff5p4tri_CAG	46.110085859875774	-0.015865689041594265
eff5p4tri_CAT	6.326467476408729	-0.005877627758736669
eff5p4tri_CCA	76.31969722790174	-0.020376806182953604
eff5p4tri_CCC	65.25051470924647	-0.018807363561096288
eff5p4tri_CCG	40.883666009350485	-0.014897426173802459
eff5p4tri_CCT	3.970465398368935	-0.004648589698211135
eff5p4tri_CGA	44.60412924616728	-0.015591731615481613
eff5p4tri_CGC	0.8019855624629727	-0.00208300910899528
eff5p4tri_CGG	25.137548276132733	-0.01173311833072354
eff5p4tri_CGT	55.10487100610534	-0.017339677322332582
eff5p4tri_CTA	46.29736266572756	-0.01589275772455817
eff5p4tri_CTC	4.082501851798356	0.004719102989206036
eff5p4tri_CTG	19.151075681983247	0.010229249025274613
eff5p4tri_CTT	3.198905858654267	-0.00418901735847579
eff5p4tri_GAA	39.3748097204897	0.014814875791137792
eff5p4tri_GAC	15.977693498225644	-0.00942578475996864
eff5p4tri_GAG	17.82000438470994	-0.009945677195391835
eff5p4tri_GAT	49.02751138223447	0.016475028926720352
eff5p4tri_GCA	6.0935460627607165	-0.005768556615645335
eff5p4tri_GCC	1.6274559301950107	-0.002971780270710617
eff5p4tri_GCG	58.23322906159275	-0.017834130406575815
eff5p4tri_GCT	19.643768456295586	0.010350611890834098
eff5p4tri_GGA	337.2373506354957	0.04347589197671491
eff5p4tri_GGC	0.9950280068280094	-0.002335322742853783
eff5p4tri_GGG	0.22799021769209377	0.001116758637385472
eff5p4tri_GGT	10.123111507606504	-0.007444495704972928
eff5p4tri_GTA	0.110389686613577	-0.0007796640757264425
eff5p4tri_GTC	7.580604394167262	-0.006425487994232057
eff5p4tri_GTG	2.1025226222011257	-0.0033903959970422413
eff5p4tri_GTT	4.513647913330172	0.004973541239688441
eff5p4tri_TAA	1.6584715933060654	-0.003013279554875719
eff5p4tri_TAC	7.838332606298389	0.0065267862828448705
eff5p4tri_TAG	8.004945527883482	-0.006628634515997989
eff5p4tri_TAT	2.490183599241257	0.0036821886041239226
eff5p4tri_TCA	5.736135735699283	0.00558684334721039
eff5p4tri_TCC	111.90018953200935	-0.024769298607004147
eff5p4tri_TCG	6.9045858629222705	-0.00613120952262459
eff5p4tri_TCT	5.000395308351555	-0.005219922065764162
eff5p4tri_TGA	180.3618339233427	0.031493724746548914
eff5p4tri_TGC	12.705713270551989	-0.008327220205033951
eff5p4tri_TGG	9.218175158467353	-0.007115054606705817
eff5p4tri_TGT	0.6295866173473242	-0.0018527424604000194
eff5p4tri_TTA	25.81907484995463	0.011853742332516176
eff5p4tri_TTC	8.826743071730753	-0.006935892071133369
eff5p4tri_TTG	73.94196188722334	0.0201356295977412
eff5p4tri_TTT	73.84323116473989	0.020090480599652474
eff5p5tri_AAA	1.6899655133598992	0.0030623207896382336
eff5p5tri_AAC	23.45438546412676	0.011341514541281838
eff5p5tri_AAG	80.38386511724786	0.021065126642425724
eff5p5tri_AAT	0.8296502316214445	-0.0021341072557180345
eff5p5tri_ACA	5.986606138497417	-0.005740392173515532
eff5p5tri_ACC	10.490674944812593	-0.007553774097286905
eff5p5tri_ACG	0.9446818382594573	-0.0022721832021095727
eff5p5tri_ACT	50.78769959928608	-0.01679907022987449
eff5p5tri_AGA	17.63869964859918	0.009886861479648113
eff5p5tri_AGC	3.5000338484107023	-0.004368315137170201
eff5p5tri_AGG	10.344918050045951	0.007525302622090398
eff5p5tri_AGT	148.88903025050598	-0.028755459762700695
eff5p5tri_ATA	40.275990136546255	-0.014859803855915423
eff5p5tri_ATC	1.0329355932427149	-0.0023730719670938
eff5p5tri_ATG	4.302746426784999	0.0048614876331094905
eff5p5tri_ATT	299.47943384805427	0.04046926636769604
eff5p5tri_CAA	1.185577140060423	0.002549841677210634
eff5p5tri_CAC	28.348098666047296	-0.01239650026287191
eff5p5tri_CAG	10.236631164443102	-0.007459074738553015
eff5p5tri_CAT	23.714650296937343	-0.011387013106962959
eff5p5tri_CCA	125.83760079447018	-0.026230649689728595
eff5p5tri_CCC	16.013050513042202	-0.00930974447948147
eff5p5tri_CCG	39.86403529601767	-0.014697524557834317
eff5p5tri_CCT	75.81208202942423	-0.020389846037422527
eff5p5tri_CGA	81.00817751738046	-0.0210782894923801
eff5p5tri_CGC	2.6791657805139937	-0.0038052724859935125
eff5p5tri_CGG	3.894929081024144	0.004614782482060319
eff5p5tri_CGT	11.802419456854903	-0.008004706730973067
eff5p5tri_CTA	21.489851933528925	-0.010820718034801826
eff5p5tri_CTC	14.06972666051314	-0.008763837567022432
eff5p5tri_CTG	0.11121699522295517	0.0007786645366098636
eff5p5tri_CTT	0.609252421558734	-0.00182614018144483
eff5p5tri_GAA	6.0789397836874866	0.005810132052171498
eff5p5tri_GAC	16.767986173242463	0.009625169019537102
eff5p5tri_GAG	20.243354298013124	-0.010569220735185675
eff5p5tri_GAT	268.7646028582168	0.03870083667984545
eff5p5tri_GCA	7.612503715249012	0.0064405015941507195
eff5p5tri_GCC	6.682210272153707	-0.00601388219820033
eff5p5tri_GCG	16.567257055058118	-0.009518886230794922
eff5p5tri_GCT	2.2621939704842573	0.003519579269605363
eff5p5tri_GGA	27.420206326174046	0.012335773916572739
eff5p5tri_GGC	0.06571187644172485	0.0005985262467972806
eff5p5tri_GGG	13.764614143607158	0.00866358713596333
eff5p5tri_GGT	33.66549466507981	-0.013574109282229196
eff5p5tri_GTA	16.260988635612613	-0.009443981464843132
eff5p5tri_GTC	1.2744476645372557e-05	-8.326563593707959e-06
eff5p5tri_GTG	21.106252520627702	-0.010761474883903357
eff5p5tri_GTT	1.369453528505384	-0.0027363269270827967
eff5p5tri_TAA	12.492589883317292	-0.008264711528617425
eff5p5tri_TAC	2.615221032480508	0.0037764328642776244
eff5p5tri_TAG	11.432843785625986	0.007935782804609529
eff5p5tri_TAT	1.4142134007708054	0.00277352920795263
eff5p5tri_TCA	0.7333353666963137	0.002001342300987974
eff5p5tri_TCC	90.29621978168075	-0.022180160706135186
eff5p5tri_TCG	16.137797800720083	-0.009386388349964945
eff5p5tri_TCT	1.8201248589131167	0.0031541562010007594
eff5p5tri_TGA	131.41540217077628	0.026913623616971003
eff5p5tri_TGC	0.13435527380835244	0.000854791336079246
eff5p5tri_TGG	78.6000400832096	0.020757562222685277
eff5p5tri_TGT	4.721444348848054	-0.005087378728166569
eff5p5tri_TTA	94.05814587382119	0.0226874742585632
eff5p5tri_TTC	10.509097503458559	0.007554612259730922
eff5p5tri_TTG	3.5394724699717464	0.004412556172878241
eff5p5tri_TTT	4.362693889616307	0.004895411300241758
eff3p1tri_AAA	109.82113042155788	0.02443105967711062
eff3p1tri_AAC	21.39600051481637	-0.010778492772596581
eff3p1tri_AAG	27.02252787540142	-0.012137592119201556
eff3p1tri_AAT	19.310825468814205	0.010235648573564042
eff3p1tri_ACA	13.944371740436704	-0.008750734413497052
eff3p1tri_ACC	58.553237790005866	-0.017873403367055386
eff3p1tri_ACG	1.9092788713150608	-0.0032129588790730467
eff3p1tri_ACT	64.12088774736335	-0.018730052334250246
eff3p1tri_AGA	28.27133502312488	-0.012412787629456199
eff3p1tri_AGC	72.59070823402935	-0.019866119832068
eff3p1tri_AGG	26.97570333206381	-0.012085829284922998
eff3p1tri_AGT	38.92887700518405	-0.014550863505364903
eff3p1tri_ATA	0.3618127625908568	0.001408372769065083
eff3p1tri_ATC	15.880184488876791	-0.009303526701844306
eff3p1tri_ATG	45.45075887501862	0.015725473212814024
eff3p1tri_ATT	48.10886415001671	-0.016192394834286646
eff3p1tri_CAA	1.1586018436804106	0.0025328427903551004
eff3p1tri_CAC	8.361426662634564	0.006748925077952869
eff3p1tri_CAG	121.37856426041074	0.025725243403991977
eff3p1tri_CAT	30.59163797131479	-0.013031411670757841
eff3p1tri_CCA	2.038020452788382	-0.0033461630562814973
eff3p1tri_CCC	15.884404095720258	-0.0093042301918372
eff3p1tri_CCG	16.795039406297622	-0.00953538550704762
eff3p1tri_CCT	173.25746147560136	-0.03089970431027224
eff3p1tri_CGA	2.9798042950506223	0.004059605654774256
eff3p1tri_CGC	24.915393525554386	-0.011648921273673759
eff3p1tri_CGG	49.20132688860335	-0.016463832966365024
eff3p1tri_CGT	10.707527718434648	-0.007657669092989847
eff3p1tri_CTA	16.270780458916263	0.009474092736821066
eff3p1tri_CTC	8.537825223311309	0.006841693180402738
eff3p1tri_CTG	133.60176656369651	0.02701283899060415
eff3p1tri_CTT	0.9292279637206841	-0.0022582966490751898
eff3p1tri_GAA	130.97925018299662	0.026937459326283733
eff3p1tri_GAC	43.21763094603075	0.015448817235515815
eff3p1tri_GAG	52.62575065503491	0.01697917404189482
eff3p1tri_GAT	40.62444663106968	0.014944896069438088
eff3p1tri_GCA	107.90850370101506	0.02447439175490151
eff3p1tri_GCC	7.183889227436135	0.0062528322219041945
eff3p1tri_GCG	22.639104641597896	0.011085982813072541
eff3p1tri_GCT	66.19262820845451	0.019027731812314718
eff3p1tri_GGA	4.727738872535362	-0.005147558867438161
eff3p1tri_GGC	71.59700117577832	0.019823066882139792
eff3p1tri_GGG	45.87715151941631	-0.01591381329571467
eff3p1tri_GGT	372.34665933335987	0.045302562814253114
eff3p1tri_GTA	6.508860568613758	-0.005998485363176417
eff3p1tri_GTC	3.35929655976281	0.00427312844237915
eff3p1tri_GTG	39.895224112679884	0.014812965673477297
eff3p1tri_GTT	8.152984501679375	0.006692347345092155
eff3p1tri_TAA	21.181080051733783	-0.010778760080365098
eff3p1tri_TAC	22.670535190107234	-0.011118207441673453
eff3p1tri_TAG	14.053413119692195	0.008743970863438234
eff3p1tri_TAT	26.864528654741374	-0.012121666183513475
eff3p1tri_TCA	64.84456483312407	-0.01885914571137217
eff3p1tri_TCC	38.104187141736034	-0.014429146227668069
eff3p1tri_TCG	8.62298958962627	-0.0068309187943582095
eff3p1tri_TCT	68.26713530949695	-0.019282931089258507
eff3p1tri_TGA	1.0530143168222394	0.0024290256042874196
eff3p1tri_TGC	28.781039012500305	-0.012561686778324635
eff3p1tri_TGG	5.480036345488135	-0.005492005805448079
eff3p1tri_TGT	1.500073932615212	0.002864675038942766
eff3p1tri_TTA	7.788908282887296	-0.006541503030893927
eff3p1tri_TTC	10.564573041402445	-0.0075769538472552495
eff3p1tri_TTG	34.44826653382895	0.013670948069491717
eff3p1tri_TTT	5.870588048277004	-0.005660092795134426
eff3p2tri_AAA	1.2590340345811224	0.002613177416019717
eff3p2tri_AAC	83.73018072692948	-0.02135909017977111
eff3p2tri_AAG	62.753189514553114	-0.018465731204148947
eff3p2tri_AAT	2.0167699327015787	-0.0033063500077091823
eff3p2tri_ACA	18.629104021009855	0.01014982001505466
eff3p2tri_ACC	143.5521813853259	-0.028087517367921266
eff3p2tri_ACG	16.81600959658861	-0.009621866194207417
eff3p2tri_ACT	83.89243534834337	0.02145207258541676
eff3p2tri_AGA	93.22787677284137	0.022659340320985807
eff3p2tri_AGC	39.071424445411594	0.014612610582990227
eff3p2tri_AGG	325.98553136105613	0.042357125436050296
eff3p2tri_AGT	5.512706893833892	0.00549482000851096
eff3p2tri_ATA	9.936809921141915	0.007356168592766202
eff3p2tri_ATC	31.300238356671706	-0.013050745873922135
eff3p2tri_ATG	0.17060159230029504	0.0009705821836729354
eff3p2tri_ATT	3.08706677872141	-0.00409528249787755
eff3p2tri_CAA	10.407938387526347	0.007523682521804056
eff3p2tri_CAC	74.76902782728764	-0.020209236387823078
eff3p2tri_CAG	72.03838366343238	-0.01980423804841731
eff3p2tri_CAT	22.92260157799636	-0.011244657355765594
eff3p2tri_CCA	15.331564243261209	-0.009138394564000918
eff3p2tri_CCC	48.138274338121306	-0.016242196587190803
eff3p2tri_CCG	116.40033580430845	-0.025219205499498232
eff3p2tri_CCT	64.60793655410282	-0.01877241920979745
eff3p2tri_CGA	39.30888957888853	0.014664644774029725
eff3p2tri_CGC	2.4584893869117113	-0.003652818246752819
eff3p2tri_CGG	38.533345719383846	-0.014626763546822739
eff3p2tri_CGT	0.018916677202852977	-0.0003214722510902516
eff3p2tri_CTA	45.89245724905075	-0.01583114231171088
eff3p2tri_CTC	107.26960041151794	-0.024219541180967027
eff3p2tri_CTG	9.4734504006231	0.007195473891051407
eff3p2tri_CTT	4.287389096755553	0.004837219429036576
eff3p2tri_GAA	27.62317573835945	0.012257787067989004
eff3p2tri_GAC	72.43694876483782	-0.019942235083522723
eff3p2tri_GAG	32.653674076353475	-0.013317678218466328
eff3p2tri_GAT	33.526096613370065	0.013522240950915162
eff3p2tri_GCA	0.006674518435000961	0.00019213529535337974
eff3p2tri_GCC	3.0900074307362035	-0.004100207417344572
eff3p2tri_GCG	21.25570399267722	-0.010787292469989999
eff3p2tri_GCT	51.5739279313597	0.016897504388428988
eff3p2tri_GGA	125.74766364490591	0.026406372549176414
eff3p2tri_GGC	30.44972996324035	0.012975211819693931
eff3p2tri_GGG	14.431918069539295	-0.008885143139988047
eff3p2tri_GGT	8.40474924908924	0.006842989619208924
eff3p2tri_GTA	18.810396349545485	-0.010174445601023575
eff3p2tri_GTC	34.69791789456156	-0.013737100909858354
eff3p2tri_GTG	18.23070711450053	-0.01005074014128097
eff3p2tri_GTT	0.7683384370548061	-0.002046632720283623
eff3p2tri_TAA	31.137758536628724	-0.013015022695742368
eff3p2tri_TAC	76.37433605069036	0.02035306285648989
eff3p2tri_TAG	7.215540186057378	-0.0062597475341721305
eff3p2tri_TAT	5.742270619686686	-0.005585895350736442
eff3p2tri_TCA	10.3321301051571	0.0075241724261485
eff3p2tri_TCC	1.166716002091549	-0.002521903439612077
eff3p2tri_TCG	24.036410461134647	0.011516924926303625
eff3p2tri_TCT	30.92629231975448	0.01301027076269859
eff3p2tri_TGA	19.576905419921587	0.010390861624234608
eff3p2tri_TGC	257.98748155772506	0.03756463298178163
eff3p2tri_TGG	57.27389081781278	0.017908060755099015
eff3p2tri_TGT	5.877544108129839	0.005657859369266121
eff3p2tri_TTA	10.47027219448917	-0.007545563249182561
eff3p2tri_TTC	17.27108540061518	-0.009709027848402095
eff3p2tri_TTG	6.476469978142576	-0.005985063523682579
eff3p2tri_TTT	14.28198141286971	-0.00883727255711243
eff3p3tri_AAA	4.47190343564349	-0.0049258767466821155
eff3p3tri_AAC	15.510450069403847	-0.009263327962534238
eff3p3tri_AAG	38.68232116246388	0.01458569327748543
eff3p3tri_AAT	0.11480862370413833	0.0007903990377711267
eff3p3tri_ACA	43.08390172000657	-0.01534854750104968
eff3p3tri_ACC	2.6344379587755045	-0.0037895280812574946
eff3p3tri_ACG	10.707125854557717	0.007674017636326785
eff3p3tri_ACT	1.384573016785722	0.002753506720054015
eff3p3tri_AGA	0.051973693967207475	0.0005324032238238547
eff3p3tri_AGC	7.007333730809559	-0.006223786935942111
eff3p3tri_AGG	32.33883296614999	0.01335379143688089
eff3p3tri_AGT	0.7615374733415357	0.002044426271094725
eff3p3tri_ATA	13.489405414690516	0.008553460492571321
eff3p3tri_ATC	307.12453706594135	0.04110186348182038
eff3p3tri_ATG	6.149292414572992	0.005856059401604373
eff3p3tri_ATT	0.28624829712011524	-0.0012512912735110997
eff3p3tri_CAA	14.912686066342538	-0.008999785780550166
eff3p3tri_CAC	13.870292288754134	0.00872161813625364
eff3p3tri_CAG	13.66445617369298	0.008626108151952609
eff3p3tri_CAT	15.399732090448477	-0.00915661818440715
eff3p3tri_CCA	94.86065586705382	-0.022749781513712458
eff3p3tri_CCC	49.59346316501551	-0.01643013348089831
eff3p3tri_CCG	19.022932552623807	-0.010186762451500056
eff3p3tri_CCT	57.891517559740635	-0.017756289043107106
eff3p3tri_CGA	17.394445599297004	-0.009710650143239349
eff3p3tri_CGC	14.197839417176874	0.00878522665754407
eff3p3tri_CGG	31.185913135356504	-0.013127207180202891
eff3p3tri_CGT	16.923878438237153	-0.00960012635033839
eff3p3tri_CTA	0.045208602655011816	-0.0004950027923815085
eff3p3tri_CTC	0.09500043531382896	-0.0007216993817424144
eff3p3tri_CTG	98.44243820298502	0.02314923281395269
eff3p3tri_CTT	9.483276674342669	-0.00719633414848252
eff3p3tri_GAA	9.461973442309594	-0.007168816363746868
eff3p3tri_GAC	0.3890670791314284	-0.0014695414841061954
eff3p3tri_GAG	361.93103100854404	0.04479338710848198
eff3p3tri_GAT	8.915274799661624	0.007023128535812057
eff3p3tri_GCA	1.129410827066228	-0.0024899801699008526
eff3p3tri_GCC	18.261000739178755	-0.009953235399218293
eff3p3tri_GCG	0.8206144877006329	0.0021180056916029174
eff3p3tri_GCT	4.367070041754612	-0.0048906981126817396
eff3p3tri_GGA	24.707216798628163	-0.011639332368412825
eff3p3tri_GGC	33.24553047423765	0.013578541187777467
eff3p3tri_GGG	1.5301822169569494	0.0029041284950921172
eff3p3tri_GGT	36.81821904025744	-0.014287269468296037
eff3p3tri_GTA	5.230589419044426	0.005330245862377533
eff3p3tri_GTC	28.211621995833855	-0.012434826037405308
eff3p3tri_GTG	4.816139588670045	0.005146627482744765
eff3p3tri_GTT	16.657173526080776	-0.00955548039851838
eff3p3tri_TAA	91.94943111957016	-0.022360732195975994
eff3p3tri_TAC	1.0923823596787903	-0.0024400775270779886
eff3p3tri_TAG	27.501551943450565	0.012259546805247193
eff3p3tri_TAT	30.626699775710087	-0.012888367355948394
eff3p3tri_TCA	6.609835832382729	-0.006000662682524574
eff3p3tri_TCC	196.49070578824222	-0.03295539462986241
eff3p3tri_TCG	15.813610859294203	-0.009317942173970908
eff3p3tri_TCT	24.383133962882912	-0.011531142274084829
eff3p3tri_TGA	14.249369863458696	0.008818164739780976
eff3p3tri_TGC	13.932295906619961	-0.008732020294662593
eff3p3tri_TGG	225.44206357939447	0.03541534546398133
eff3p3tri_TGT	36.649842809059635	-0.014140909253364024
eff3p3tri_TTA	50.75707585629745	-0.016636669621851233
eff3p3tri_TTC	0.07763088428118593	-0.0006509123792070383
eff3p3tri_TTG	303.451496600542	0.04088842153160801
eff3p3tri_TTT	27.832144671272477	-0.012352028961707999
eff3p4tri_AAA	34.06284406207639	-0.013679047162627278
eff3p4tri_AAC	10.150320079018648	-0.007457331496486698
eff3p4tri_AAG	4.163751039981684	0.004802929147945523
eff3p4tri_AAT	18.278104803689093	-0.010016097563989412
eff3p4tri_ACA	17.257847360085375	0.009728271099502285
eff3p4tri_ACC	123.50081906740651	-0.026102537786523876
eff3p4tri_ACG	0.010932524818137203	0.00024434475369352346
eff3p4tri_ACT	0.6733082110471645	0.0019209022675706492
eff3p4tri_AGA	197.0832274578486	0.0331274025459996
eff3p4tri_AGC	16.333312628421474	-0.009474474697263216
eff3p4tri_AGG	1.544751975663936	0.0029256154771946487
eff3p4tri_AGT	16.4703119301603	-0.009493591424170876
eff3p4tri_ATA	2.1946000781924906	-0.003454794799099047
eff3p4tri_ATC	90.08306867920531	-0.022311516614205124
eff3p4tri_ATG	22.592855094364378	0.011177119752553302
eff3p4tri_ATT	19.8612292031408	0.01041427982711961
eff3p4tri_CAA	3.4707112749713764	-0.004360236018780135
eff3p4tri_CAC	3.1966249091297447	-0.004168462285354925
eff3p4tri_CAG	11.277988420500757	-0.007838324677274064
eff3p4tri_CAT	102.36433288313582	0.023647019799609925
eff3p4tri_CCA	11.128141657459889	-0.007778538834104889
eff3p4tri_CCC	71.28948748538009	-0.01968281965731584
eff3p4tri_CCG	50.531553727187045	-0.016580827824850913
eff3p4tri_CCT	17.00520900732391	-0.009605371826682984
eff3p4tri_CGA	9.111099440391074	-0.007061811480941531
eff3p4tri_CGC	95.51054033486771	0.022747666868177495
eff3p4tri_CGG	31.57367115245133	-0.013157264359422736
eff3p4tri_CGT	11.037801639182101	0.007769853175612386
eff3p4tri_CTA	34.35343784152881	-0.01368713877244624
eff3p4tri_CTC	108.48575658911925	-0.024391953123679488
eff3p4tri_CTG	0.2004051087010521	-0.001043298609632404
eff3p4tri_CTT	9.021901567650893	-0.007013811869090151
eff3p4tri_GAA	41.690137332704644	0.015118925030393296
eff3p4tri_GAC	10.38942528979446	-0.007583623771950683
eff3p4tri_GAG	10.90273401815717	0.0077675888371853356
eff3p4tri_GAT	156.18207453284765	0.02952774069929942
eff3p4tri_GCA	5.711587044557933	-0.005570633543928656
eff3p4tri_GCC	6.688196221013994	-0.0060176175461836914
eff3p4tri_GCG	33.56387138047293	-0.013525726301779464
eff3p4tri_GCT	60.16307817545555	0.018091941807144993
eff3p4tri_GGA	18.68096795614542	0.010160006709429686
eff3p4tri_GGC	19.890190072034677	-0.010445797870912517
eff3p4tri_GGG	118.4030366832472	-0.0254926148798471
eff3p4tri_GGT	23.059081518598866	-0.011262933929974555
eff3p4tri_GTA	2.8650814580704016	-0.003943537306125554
eff3p4tri_GTC	0.4423089425628802	0.0015521624269210631
eff3p4tri_GTG	68.52095500154455	0.019385751334531777
eff3p4tri_GTT	169.27580240996687	0.030461361560195424
eff3p4tri_TAA	9.143689501506516	0.007055705408578193
